# Reciprocal collectivity of fluctuations=  120.2
# kappa=  0.077
# Frequency reported in internal units: 0.156 ps^(-1), kT/h/ is 2.47 internal units (om-2)= 0.164
#mode pc_therm cumul om-2(harm)  RMSD  Coll_cart Coll_MW Coll_tors Max_dev_atom
  301  0.0004 0.904   0.2457  0.00886  0.256 0.300 0.219  0.061
  302  0.0004 0.904   0.2451  0.00885  0.146 0.195 0.072  0.141
  303  0.0004 0.905   0.2441  0.00883  0.312 0.371 0.217  0.064
  304  0.0004 0.905   0.2433  0.00882  0.218 0.293 0.166  0.045
  305  0.0004 0.905   0.2431  0.00882  0.214 0.258 0.124  0.105
  306  0.0004 0.906    0.242   0.0088  0.243 0.282 0.126  0.082
  307  0.0004 0.906   0.2408  0.00878  0.306 0.375 0.274  0.042
  308  0.0004 0.907   0.2401  0.00876  0.329 0.417 0.240  0.063
  309  0.0004 0.907    0.239  0.00874  0.280 0.368 0.266  0.045
  310  0.0004 0.908   0.2375  0.00871  0.313 0.389 0.221  0.070
  311  0.0004 0.908    0.236  0.00869  0.215 0.263 0.158  0.068
  312  0.0004 0.908   0.2358  0.00868  0.190 0.245 0.102  0.098
  313  0.0004 0.909   0.2336  0.00864  0.250 0.339 0.208  0.041
  314  0.0004 0.909   0.2328  0.00863  0.297 0.390 0.265  0.042
  315  0.0004 0.910   0.2322  0.00862  0.299 0.409 0.272  0.046
  316  0.0004 0.910   0.2314   0.0086  0.299 0.358 0.253  0.045
  317  0.0004 0.911   0.2307  0.00859  0.303 0.370 0.245  0.048
  318  0.0004 0.911   0.2296  0.00857  0.314 0.390 0.271  0.036
  319  0.0004 0.911   0.2287  0.00855  0.278 0.328 0.198  0.065
  320  0.0004 0.912    0.228  0.00854  0.263 0.343 0.164  0.065
  321  0.0004 0.912   0.2263  0.00851  0.291 0.385 0.228  0.038
  322  0.0004 0.913    0.226   0.0085  0.307 0.383 0.244  0.040
  323  0.0004 0.913   0.2246  0.00848  0.321 0.397 0.267  0.041
  324  0.0004 0.913    0.224  0.00846  0.263 0.306 0.130  0.060
  325  0.0004 0.914   0.2231  0.00845  0.263 0.353 0.181  0.049
  326  0.0004 0.914   0.2218  0.00842  0.295 0.376 0.226  0.049
  327  0.0004 0.915   0.2214  0.00841  0.260 0.314 0.157  0.064
  328  0.0004 0.915    0.221  0.00841  0.242 0.304 0.123  0.091
  329  0.0004 0.915   0.2198  0.00838  0.269 0.346 0.222  0.052
  330  0.0004 0.916   0.2189  0.00837  0.230 0.300 0.165  0.075
  331  0.0004 0.916   0.2188  0.00836  0.306 0.378 0.195  0.054
  332  0.0004 0.917   0.2181  0.00835  0.285 0.368 0.185  0.051
  333  0.0004 0.917    0.217  0.00833  0.214 0.286 0.116  0.088
  334  0.0004 0.917   0.2167  0.00833  0.247 0.297 0.220  0.049
  335  0.0004 0.918   0.2159  0.00831  0.310 0.397 0.248  0.050
